Ekren 0.000145163
Espe 0.000142975
Engebakken 0.000141151
Ege 0.000139328
Eklund 0.000137869
Ersland 0.000137139
Elverum 0.000133492
Engstrøm 0.000129845
Elde 0.000129115
Eknes 0.000125103
Engevik 0.000124374
Engedal 0.000123644
Engdal 0.000123279
Eggum 0.00012255
Eikås 0.000121456
Eckhoff 0.000120726
Engeseth 0.00011635
Ebbesen 0.000115255
Ekrem 0.000113796
Ekerhovd 0.000113796
Egeli 0.000113796
Espenes 0.000112702
Engum 0.000111973
Espelid 0.000111243
Elvebakk 0.000110149
Eidsvik 0.000104313
Elmi 0.000102125
Ekre 0.00010176
Engvik 0.000100301
Evenstad 9.59245e-05
Evju 9.51951e-05
Ernstsen 9.51951e-05
Ekroll 9.51951e-05
Eidet 9.33714e-05
Engeland 9.30067e-05
Ekeli 9.30067e-05
Eriksrud 8.89946e-05
Endal 8.89946e-05
Elvenes 8.86299e-05
Eltvik 8.86299e-05
Ekelund 8.86299e-05
Emblem 8.79004e-05
Edvartsen 8.64415e-05
Emanuelsen 8.60768e-05
Elnes 8.60768e-05
Evje 8.5712e-05
Ensrud 8.35236e-05
Elden 8.35236e-05
Evenrud 8.20647e-05
Eskedal 8.20647e-05
Evertsen 8.17e-05
Engelund 8.13352e-05
Eggan 8.09705e-05
Eldevik 7.98763e-05
Einan 7.91468e-05
Ekstrøm 7.80527e-05
Eeg 7.69585e-05
Evanger 7.65937e-05
Engebråten 7.65937e-05
Elton 7.65937e-05
Einvik 7.65937e-05
Engenes 7.6229e-05
Emberland 7.6229e-05
Englund 7.47701e-05
Engstad 7.29464e-05
Eidsvåg 7.29464e-05
Fredriksen 0.00253598
Foss 0.00115985
Fossum 0.000976752
Fjeld 0.000953774
Fosse 0.000768855
Finstad 0.000647399
Fjeldstad 0.000637916
Farstad 0.000559134
Frantzen 0.000512084
Fredheim 0.000474152
Frydenlund 0.00040084
Fossen 0.000377862
Fagerli 0.00037458
Førde 0.000364732
Flaten 0.000353425
Furnes 0.000347954
Falch 0.000325706
Furuseth 0.000324976
Fjellstad 0.000310387
Fjellheim 0.000303457
Førland 0.000296892
Forsberg 0.000291786
Fagerheim 0.000284491
Fossheim 0.000280844
Fauske 0.000270631
Fjørtoft 0.00026516
Fjell 0.000263337
Folkestad 0.000230511
Furulund 0.000227593
Frøyland 0.000223945
Fuglestad 0.000223216
Fjelde 0.000208262
Fjeldheim 0.000202062
Fremstad 0.000199144
Forberg 0.000194402
Fylling 0.000194037
Fagerland 0.000191484
Fure 0.000189661
Fevang 0.000188202
Fjeldberg 0.000187108
Furu 0.000185649
Finne 0.000185649
Flåten 0.00018419
Fotland 0.000179083
Finsrud 0.000178354
Frogner 0.00017726
Friis 0.000173977
Fornes 0.000173248
Frafjord 0.000172154
Friestad 0.000165588
Fossdal 0.000160847
Falck 0.000159388
Frostad 0.000156835
Farah 0.000154646
Frøland 0.000153187
Fauskanger 0.000151729
Flo 0.000148811
Fjelldal 0.000145163
Flem 0.000144069
Fiksdal 0.000140422
Fiske 0.000140057
Fossli 0.000138233
Follestad 0.000129115
Flø 0.000127656
Flatland 0.000126197
Ferkingstad 0.000126197
Forseth 0.000125468
Fiskerstrand 0.000123279
Flatebø 0.000122915
Frigstad 0.00012182
Formo 0.00012182
Furre 0.000120726
Friberg 0.000120362
Flaa 0.000120362
Frøyen 0.000119267
Folkvord 0.000118903
Finseth 0.000117079
Fagernes 0.000117079
Frydenberg 0.000116714
Forbord 0.00011562
Fossan 0.000115255
Forsmo 0.000115255
Folgerø 0.000114526
Fiskvik 0.000113796
Furunes 0.000112337
Fjermestad 0.000112337
Fjellanger 0.000111243
Fjellvang 0.000110149
Fiskum 0.000109784
Fuglerud 0.00010869
Feragen 0.00010869
Farestveit 0.00010869
Fallet 0.00010869
Forland 0.000107961
Fjellestad 0.000107596
Fjærli 0.000105772
Fardal 0.000105772
Frøseth 0.000105043
Framnes 0.000103949
Fossland 0.000103949
Flatås 0.00010176
Frøiland 0.000100666
Furseth 0.000100301
Fosshaug 0.000100301
Fylkesnes 9.99366e-05
Finnerud 9.99366e-05
Fanebust 9.81129e-05
Følstad 9.70187e-05
Fossmo 9.6654e-05
Fonn 9.6654e-05
Fischer 9.55598e-05
Furset 9.51951e-05
Figenschou 9.44656e-05
Fidje 9.33714e-05
Frøystad 9.26419e-05
Flønes 9.22772e-05
Fløtre 9.19125e-05
Fagervik 9.19125e-05
Fretheim 9.15477e-05
Fadnes 9.15477e-05
Fagerhaug 9.00888e-05
Fiskå 8.86299e-05
Fossmark 8.82651e-05
Folland 8.82651e-05
Fleischer 8.82651e-05
Fimreite 8.82651e-05
Førre 8.75357e-05
Furuheim 8.7171e-05
Fagermo 8.7171e-05
Frøshaug 8.68062e-05
Frøysa 8.5712e-05
Fossnes 8.5712e-05
Flatøy 8.53473e-05
Folkedal 8.46178e-05
Fosen 8.42531e-05
Fagerås 8.42531e-05
Flesland 8.27942e-05
Fyhn 8.24294e-05
Flatmo 8.24294e-05
Fjær 8.24294e-05
Figenschau 8.20647e-05
Fidjeland 8.20647e-05
Ferstad 8.20647e-05
Falk 8.06058e-05
Fagereng 8.06058e-05
Finnesand 8.0241e-05
Føreland 7.87821e-05
Fonnes 7.87821e-05
Finnøy 7.84174e-05
Førsund 7.76879e-05
Fykse 7.6229e-05
Frivold 7.54995e-05
Fjæreide 7.51348e-05
Furuli 7.44053e-05
Fimland 7.44053e-05
Fagervold 7.44053e-05
Fagertun 7.44053e-05
Foldnes 7.40406e-05
Fløysvik 7.40406e-05
Fosser 7.29464e-05
Gundersen 0.00393436
Gulbrandsen 0.00182621
Gjerde 0.00123206
Gustavsen 0.00115657
Gabrielsen 0.00112046
Gran 0.000658341
Gjertsen 0.000598525
Grimstad 0.000578465
Gulliksen 0.000570806
Grande 0.000556581
Guttormsen 0.000482905
Grønvold 0.00044862
Gravdal 0.000404853
Gjerstad 0.000361085
Granli 0.000353061
Gregersen 0.000351602
Gilje 0.000351237
Grindheim 0.000336648
Grønli 0.000318046
Grønning 0.000281573
Gaustad 0.000268078
Giske 0.000266254
Granheim 0.000262242
Gjesdal 0.000260054
Granum 0.000253853
Grøndahl 0.000242547
Granlund 0.000233793
Gudmundsen 0.000231605
Gjelsvik 0.000229781
Granberg 0.00022431
Gaarder 0.000218839
Green 0.00021738
Greiner 4.15795e-05
Gudbrandsen 0.000211545
Grønås 0.000200603
Grimsrud 0.000198049
Groven 0.000192214
Grov 0.000186013
Grinde 0.000184919
Gamst 0.000183825
Gerhardsen 0.000179083
Grytten 0.000178354
Grødem 0.00017653
Godø 0.00017653
Gaup 0.000174342
Garberg 0.000166318
Gullaksen 0.000164129
Granås 0.000161941
Grini 0.000160117
Grude 0.000158658
Garnes 0.000153552
Granerud 0.00015027
Gustad 0.000149905
Gramstad 0.000148446
Gashi 0.000142245
Gudmestad 0.000139328
Grønlund 0.000138233
Grøtte 0.000137504
Gram 0.000137504
Goa 0.000134586
Garvik 0.00012948
Grønstad 0.00012875
Gustafsson 0.000127656
Grøtting 0.000124738
Guddal 0.000122185
Graff 0.000122185
Gjelstad 0.000119632
Gjendem 0.000117079
Grongstad 0.000116714
Gilberg 0.000114891
Gunnerud 0.000113796
Gjessing 0.000113796
Grønseth 0.000113067
Gill 0.000112702
Grøstad 0.000110879
Grønnevik 0.00010942
Glesnes 0.00010869
Gåsland 0.000106502
Grønningsæter 0.000106502
Grønn 0.000106502
Granly 0.000105043
Grue 0.000104313
Gausdal 0.000103949
